timestamp,solar_irradiance,wind_speed,temperature,cloud_cover,solar_power,wind_power
2025-07-15 20:43:22.469010,0.0,5.7143549486179674,20.250646858489528,0,0.0,215.96724942551074
2025-07-15 20:44:22.469010,0.0,6.3958830547136545,20.808987706172346,0,0.0,302.8222628689975
2025-07-15 20:45:22.469010,0.0,6.531374107523068,18.817519656583407,0,0.0,322.4778860374018
2025-07-15 20:46:22.469010,0.0,4.349647478757937,20.2506677326593,0,0.0,95.24637137973019
2025-07-15 20:47:22.469010,0.0,6.71269304773829,21.05365722755284,0,0.0,350.0875152366899
2025-07-15 20:48:22.469010,0.0,5.867659156437118,19.20692106548146,0,0.0,233.8195889402063
2025-07-15 20:49:22.469010,0.0,5.978960501894893,18.753480361842673,0,0.0,247.3792740508603
2025-07-15 20:50:22.469010,0.0,6.690648968914792,18.849252309335803,0,0.0,346.6498303309139
2025-07-15 20:51:22.469010,0.0,5.888635983963561,19.457715950714118,0,0.0,236.3362732997527
2025-07-15 20:52:22.469010,0.0,6.359173999809302,18.301081914722637,0,0.0,297.63800333949956
2025-07-15 20:53:22.469010,0.0,7.473980078726726,19.188320393059623,0,0.0,483.21684489065115
2025-07-15 20:54:22.469010,0.0,5.988641297002235,18.57895127898276,0,0.0,248.58284834855115
2025-07-15 20:55:22.469010,0.0,5.378834065288545,19.890108710060495,0,0.0,180.11533807546854
2025-07-15 20:56:22.469010,0.0,6.30031605723447,19.15158171610295,0,0.0,289.4498088228032
2025-07-15 20:57:22.469010,0.0,6.86908012955442,18.84614183261541,0,0.0,375.13017978971527
2025-07-15 20:58:22.469010,0.0,7.243028534754468,19.037306462124473,0,0.0,439.7915148311915
2025-07-15 20:59:22.469010,0.0,6.435396505096355,21.034185832835497,0,0.0,308.46947085227856
2025-07-15 21:00:22.469010,0.0,6.194465804676382,19.696605334543488,0,0.0,275.10459038645286
2025-07-15 21:01:22.469010,0.0,7.8128660928702605,19.49460264768862,0,0.0,551.9724478599265
2025-07-15 21:02:22.469010,0.0,7.136351565469928,18.909432065341168,0,0.0,420.6442614302591
2025-07-15 21:03:22.469010,0.0,6.794729090390528,19.037382844184798,0,0.0,363.08030791121826
2025-07-15 21:04:22.469010,0.0,6.58907149369547,18.949657657288288,0,0.0,331.09979889983657
2025-07-15 21:05:22.469010,0.0,7.684204291271762,19.186754736221065,0,0.0,525.1495103002059
2025-07-15 21:06:22.469010,0.0,7.449273443541775,18.32106984898232,0,0.0,478.4405783545861
2025-07-15 21:07:22.469010,0.0,6.47390379329857,16.02227238988583,0,0.0,314.0400089847751
2025-07-15 21:08:22.469010,0.0,6.926273186138032,19.189851747966557,0,0.0,384.57859503978233
2025-07-15 21:09:22.469010,0.0,6.864857767338728,19.316259415479518,0,0.0,374.43883741093555
2025-07-15 21:10:22.469010,0.0,6.85281757917028,19.537362168661755,0,0.0,372.4721200689605
2025-07-15 21:11:22.469010,0.0,6.531936994862928,19.559290292807606,0,0.0,322.5612686582203
2025-07-15 21:12:22.469010,0.0,7.279752634194234,18.669622900996202,0,0.0,446.5150733340396
2025-07-15 21:13:22.469010,0.0,8.043077848397987,18.664512247005298,0,0.0,602.2170875654666
2025-07-15 21:14:22.469010,0.0,8.775852646853862,19.398020418996698,0,0.0,782.2655862685474
2025-07-15 21:15:22.469010,0.0,7.963641069101861,18.160006604951665,0,0.0,584.5494959798835
2025-07-15 21:16:22.469010,0.0,8.432188777230795,19.765357525406582,0,0.0,693.9165091128848
2025-07-15 21:17:22.469010,0.0,8.604399883010831,18.48210504943273,0,0.0,737.3064185058562
2025-07-15 21:18:22.469010,0.0,8.96974833486192,18.71823507444432,0,0.0,835.2702859882091
2025-07-15 21:19:22.469010,0.0,7.814425551715014,19.3001873472373,0,0.0,552.3030372222469
2025-07-15 21:20:22.469010,0.0,8.24680177860958,19.842845057887114,0,0.0,649.1468070549499
2025-07-15 21:21:22.469010,0.0,8.82044166619267,18.91334574248986,0,0.0,794.250055533556
2025-07-15 21:22:22.469010,0.0,8.079489127649174,18.261645397405623,0,0.0,610.4329389772486
2025-07-15 21:23:22.469010,0.0,9.992606383911362,18.918367765708524,0,0.0,1154.8420772407392
2025-07-15 21:24:22.469010,0.0,9.521569772971572,19.34467802048861,0,0.0,999.1068123125261
2025-07-15 21:25:22.469010,0.0,8.322507324978625,19.890660121817987,0,0.0,667.188905195672
2025-07-15 21:26:22.469010,0.0,7.5771293368324,18.78242793029156,0,0.0,503.5010248337417
2025-07-15 21:27:22.469010,0.0,9.66405870085189,16.597758391725076,0,0.0,1044.6358724207953
2025-07-15 21:28:22.469010,0.0,8.29641165600742,17.909679397008347,0,0.0,660.9325434242397
2025-07-15 21:29:22.469010,0.0,8.611545906494731,19.04141585197224,0,0.0,739.1449613628441
2025-07-15 21:30:22.469010,0.0,8.86694481504341,19.17895728636574,0,0.0,806.8787429507139
2025-07-15 21:31:22.469010,0.0,7.3068106434474736,18.876398415183758,0,0.0,451.5125390189626
2025-07-15 21:32:22.469010,0.0,8.041557972645192,17.537435273851266,0,0.0,601.8757547261224
2025-07-15 21:33:22.469010,0.0,7.969903478456773,17.09045594527752,0,0.0,585.9296062695241
2025-07-15 21:34:22.469010,0.0,8.096083324163176,17.808651971303956,0,0.0,614.2019136637158
2025-07-15 21:35:22.469010,0.0,6.587933315817661,18.535405559157418,0,0.0,330.9282487620993
2025-07-15 21:36:22.469010,0.0,7.9007631807329215,18.381183470978545,0,0.0,570.8123890428379
2025-07-15 21:37:22.469010,0.0,8.100137098329297,19.969592804322517,0,0.0,615.124983241782
2025-07-15 21:38:22.469010,0.0,5.820003390785258,18.93588181686226,0,0.0,228.16864879896355
2025-07-15 21:39:22.469010,0.0,8.483231828994832,15.645264093450155,0,0.0,706.5945186280646
2025-07-15 21:40:22.469010,0.0,6.547794959431091,20.134049656068452,0,0.0,324.91627925065114
2025-07-15 21:41:22.469010,0.0,7.743875513134622,18.849162665385922,0,0.0,537.478808895092
2025-07-15 21:42:22.469010,0.0,7.31623394913266,18.380576856502106,0,0.0,453.2616866624288
2025-07-15 21:43:22.469010,0.0,8.270809260929934,18.47138811968559,0,0.0,654.8325721692643
2025-07-15 21:44:22.469010,0.0,8.31162333512075,18.681277343379367,0,0.0,664.5747225434394
2025-07-15 21:45:22.469010,0.0,8.479844462874976,18.441435831257756,0,0.0,705.7484240796406
2025-07-15 21:46:22.469010,0.0,7.594702361043904,19.023445786295525,0,0.0,507.01234358161986
2025-07-15 21:47:22.469010,0.0,6.985376629428309,19.088223623245856,0,0.0,394.50793067264
2025-07-15 21:48:22.469010,0.0,7.034750673842679,17.041335935685943,0,0.0,402.93258196307266
2025-07-15 21:49:22.469010,0.0,8.743978389309317,17.416960780870863,0,0.0,773.7728447867692
2025-07-15 21:50:22.469010,0.0,9.461566483127399,16.447856955386467,0,0.0,980.3369987141075
2025-07-15 21:51:22.469010,0.0,7.8879471447741905,17.01094857607895,0,0.0,568.0391031196759
2025-07-15 21:52:22.469010,0.0,8.806346846978148,18.65352284903656,0,0.0,790.4485685216983
2025-07-15 21:53:22.469010,0.0,9.986703978671457,17.519495463061517,0,0.0,1152.7968689541738
2025-07-15 21:54:22.469010,0.0,9.001029593891687,18.62263191670137,0,0.0,844.039606410287
2025-07-15 21:55:22.469010,0.0,9.063771004527338,17.90443138946548,0,0.0,861.8129808423618
2025-07-15 21:56:22.469010,0.0,8.509655960239934,19.676336854065774,0,0.0,713.2179488892268
2025-07-15 21:57:22.469010,0.0,8.318347226797753,17.230966908298527,0,0.0,666.1888997622161
2025-07-15 21:58:22.469010,0.0,7.311857450363985,17.314730357526248,0,0.0,452.4487631687102
2025-07-15 21:59:22.469010,0.0,7.301263686220047,15.821650270026018,0,0.0,450.48502371549705
2025-07-15 22:00:22.469010,0.0,8.774818121220603,17.12991948128889,0,0.0,781.9889709568968
2025-07-15 22:01:22.469010,0.0,6.620727007968652,16.67748002837838,0,0.0,335.8948154644266
2025-07-15 22:02:22.469010,0.0,7.539871633932177,16.984958860866385,0,0.0,496.1101515320629
2025-07-15 22:03:22.469010,0.0,7.771304754227326,16.836788269517637,0,0.0,543.2104028637216
2025-07-15 22:04:22.469010,0.0,8.180049182873345,18.094686501175325,0,0.0,633.5107695505146
2025-07-15 22:05:22.469010,0.0,7.455679976705507,16.840381734475972,0,0.0,479.67604741118754
2025-07-15 22:06:22.469010,0.0,7.452974039260418,18.43768279571259,0,0.0,479.1539612872534
2025-07-15 22:07:22.469010,0.0,8.366950697788791,17.647980468082068,0,0.0,677.9347366554533
2025-07-15 22:08:22.469010,0.0,9.30182714506745,16.013105304234948,0,0.0,931.5175723145373
2025-07-15 22:09:22.469010,0.0,10.085814441121673,17.55011070399618,0,0.0,1187.460518325636
2025-07-15 22:10:22.469010,0.0,9.35458475932245,18.198350943805732,0,0.0,947.4576366591183
2025-07-15 22:11:22.469010,0.0,7.387141490650641,16.137596638331722,0,0.0,466.56860246999616
2025-07-15 22:12:22.469010,0.0,10.495528442449649,16.409456635672353,0,0.0,1338.1327107498398
2025-07-15 22:13:22.469010,0.0,8.009602524508274,17.061205549289227,0,0.0,594.7290492991542
2025-07-15 22:14:22.469010,0.0,6.899549768072636,16.927485744896913,0,0.0,380.1443258909668
2025-07-15 22:15:22.469010,0.0,7.306547061443892,17.28297324918872,0,0.0,451.46367791153364
2025-07-15 22:16:22.469010,0.0,7.927121711172819,18.53802637428125,0,0.0,576.5445038776763
2025-07-15 22:17:22.469010,0.0,9.585486399784411,17.453833490490624,0,0.0,1019.3626658789465
2025-07-15 22:18:22.469010,0.0,9.725431705838764,16.865301448793442,0,0.0,1064.6648670265913
2025-07-15 22:19:22.469010,0.0,10.391061494535432,16.13442388595871,0,0.0,1298.5719048788799
2025-07-15 22:20:22.469010,0.0,9.175635932570662,16.82367635853369,0,0.0,894.1178762852054
2025-07-15 22:21:22.469010,0.0,8.958409237904595,16.953234243172048,0,0.0,832.1065708770202
2025-07-15 22:22:22.469010,0.0,7.4609549222897655,17.829687234785524,0,0.0,480.69489035714344
2025-07-15 22:23:22.469010,0.0,7.871105467805152,17.00552099272055,0,0.0,564.4083791676717
2025-07-15 22:24:22.469010,0.0,7.887645481044551,17.238025103894813,0,0.0,567.973933980712
2025-07-15 22:25:22.469010,0.0,6.744736047716934,15.98894772512153,0,0.0,355.1249068143747
2025-07-15 22:26:22.469010,0.0,6.894819467835977,15.589106129512864,0,0.0,379.36298610739277
2025-07-15 22:27:22.469010,0.0,5.513568631029171,16.767851440735832,0,0.0,193.99235363637675
2025-07-15 22:28:22.469010,0.0,7.3617642637895235,17.352935861699564,0,0.0,461.77665870787996
2025-07-15 22:29:22.469010,0.0,8.068401657572046,16.638351500949216,0,0.0,607.9232976537143
2025-07-15 22:30:22.469010,0.0,7.758809792581225,16.472402293257513,0,0.0,540.5944382798991
2025-07-15 22:31:22.469010,0.0,7.672465289758637,16.81751360472786,0,0.0,522.7464047637015
2025-07-15 22:32:22.469010,0.0,6.682674450048573,16.358768428138077,0,0.0,345.41180150282463
2025-07-15 22:33:22.469010,0.0,8.529107957169725,14.74876322590969,0,0.0,718.120115561087
2025-07-15 22:34:22.469010,0.0,7.305894721931297,15.558833869582491,0,0.0,451.342766638468
2025-07-15 22:35:22.469010,0.0,7.575035693457787,15.98955473652927,0,0.0,503.08377169294073
2025-07-15 22:36:22.469010,0.0,6.1472524197074945,15.867098882094625,0,0.0,268.8619828647122
2025-07-15 22:37:22.469010,0.0,6.832342868424706,16.90153280556148,0,0.0,369.14349095799406
2025-07-15 22:38:22.469010,0.0,7.883551149957308,15.179736408697707,0,0.0,567.0899186789981
2025-07-15 22:39:22.469010,0.0,6.977503085180806,17.80399466222445,0,0.0,393.1754287851187
2025-07-15 22:40:22.469010,0.0,7.394799722549438,17.636391479798817,0,0.0,468.0211789720495
2025-07-15 22:41:22.469010,0.0,5.081468099570063,18.243588483616605,0,0.0,151.86366197270837
2025-07-15 22:42:22.469010,0.0,5.928937647060769,14.896234975841622,0,0.0,241.2219959165114
2025-07-15 22:43:22.469010,0.0,6.30421472452163,15.155230250239182,0,0.0,289.98748039516573
2025-07-15 22:44:22.469010,0.0,6.670475756828338,17.518145013131015,0,0.0,343.52368660086
2025-07-15 22:45:22.469010,0.0,5.867215071452141,16.70083231983221,0,0.0,233.76650410309276
2025-07-15 22:46:22.469010,0.0,7.691241215783326,15.474791913439319,0,0.0,526.593572368045
2025-07-15 22:47:22.469010,0.0,8.002991124542296,14.082945516398278,0,0.0,593.2575354892437
2025-07-15 22:48:22.469010,0.0,7.355567312866858,16.97803170927679,0,0.0,460.6115035761032
2025-07-15 22:49:22.469010,0.0,9.10695512144487,14.78332982432342,0,0.0,874.1900251844846
2025-07-15 22:50:22.469010,0.0,7.50322528418787,14.632741948713642,0,0.0,488.9114592541215
2025-07-15 22:51:22.469010,0.0,8.460433137781065,16.299999863788162,0,0.0,700.9128956639059
2025-07-15 22:52:22.469010,0.0,7.9232489953015826,16.532553138105637,0,0.0,575.6999215055673
2025-07-15 22:53:22.469010,0.0,7.496241069135786,16.24282503803345,0,0.0,487.5474517114349
2025-07-15 22:54:22.469010,0.0,7.498273793182816,14.418682720077076,0,0.0,487.94417782376246
2025-07-15 22:55:22.469010,0.0,7.1505989729079795,15.70275150979762,0,0.0,423.16868712183407
2025-07-15 22:56:22.469010,0.0,7.418267842174907,15.650692564031218,0,0.0,472.49126812593863
2025-07-15 22:57:22.469010,0.0,6.985708879010128,18.40220590749024,0,0.0,394.5642259891752
2025-07-15 22:58:22.469010,0.0,5.963526953598082,15.75255025793207,0,0.0,245.46852727449559
2025-07-15 22:59:22.469010,0.0,5.906909389434338,16.960520206363768,0,0.0,238.5432787737309
2025-07-15 23:00:22.469010,0.0,5.944370244411644,15.610492149071815,0,0.0,243.1105535827094
2025-07-15 23:01:22.469010,0.0,7.998953586970792,15.765530853378149,0,0.0,592.360086778671
2025-07-15 23:02:22.469010,0.0,7.648157172463087,15.985397718466817,0,0.0,517.793590635024
2025-07-15 23:03:22.469010,0.0,6.658319858753363,14.395849931832759,0,0.0,341.64905251973823
